|datasheet_id|line|line_in_wargear|dice|name|description|range|type|A|BS_WS|S|AP|D|Unnamed: 13
175|41|2.0|1||Grotzooka|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>"|18|Ranged|D3+3|4|6|-1|1|
176|41|3.0|1||Rokkit launcha|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|24|Ranged|D3|4|9|-2|3|
177|41|4.0|1||Skorcha|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|12|Ranged|D6||5|-1|1|
178|41|5.0|1||Kan klaw||Melee|Melee|3|4|8|-2|3|
179|42|1.0|1||Kustom mega-blasta|"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>"|24|Ranged|3|5|9|-2|D6|
180|42|2.0|1||Kustom mega-zappa|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>"|36|Ranged|D6+3|5|10|-2|D6|
181|42|3.0|1||Rokkit launcha|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|24|Ranged|D3|5|9|-2|3|
182|42|4.0|1||Twin big shoota|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|36|Ranged|3|5|5|0|1|
183|42|5.0|1||Klaw of Mork – strike||Melee|Melee|4|3|18|-3|6|
184|42|6.0|2||Klaw of Mork – sweep||Melee|Melee|12|3|8|-1|2|
185|43|1.0|1||Deffstorm mega-shoota|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 10</a>"|36|Ranged|20|5|6|-1|1|
186|43|2.0|1||Rokkit launcha|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|24|Ranged|D3|5|9|-2|3|
187|43|3.0|1||Skorcha|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|12|Ranged|D6||5|-1|1|
188|43|4.0|1||Twin big shoota|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|36|Ranged|3|5|5|0|1|
189|43|5.0|1||Klaw of Gork – strike||Melee|Melee|5|3|18|-3|6|
190|43|6.0|2||Klaw of Gork – sweep||Melee|Melee|15|3|8|-1|2|
191|44|1.0|1||Big shoota|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>"|36|Ranged|3|5|5|0|1|
192|44|2.0|1||Deffgun|"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>"|48|Ranged|2|6|8|-1|2|
193|44|3.0|1||Kustom mega-blasta|"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>"|24|Ranged|3|5|9|-2|D6|
194|44|4.0|1||Rokkit launcha|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|24|Ranged|D3|5|9|-2|3|
195|44|5.0|1||Close combat weapon||Melee|Melee|2|3|4|0|1|
196|45|1.0|1||Snazzgun|"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|24|Ranged|3|5|6|-1|2|
197|45|2.0|1||Choppa||Melee|Melee|4|3|5|-1|1|
198|46|1.0|1||Big shoota|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>"|36|Ranged|3|5|5|0|1|
199|46|2.0|1||Deffkannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|72|Ranged|3D6|5|14|-3|D6|
200|46|3.0|1||Skorcha|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|12|Ranged|D6||5|-1|1|
201|46|4.0|1||Supa-gatler|"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|24|Ranged|20|5|7|-1|2|
202|46|5.0|1||Supa-rokkits|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|100|Ranged|D6|5|12|-3|D6+2|
203|46|6.0|1||Twin big shoota|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|36|Ranged|3|5|5|0|1|
204|46|7.0|1||Mega-choppa – strike||Melee|Melee|6|3|24|-5|10|
205|46|8.0|2||Mega-choppa – sweep||Melee|Melee|18|3|10|-2|3|
206|49|1.0|1||Grot tank shoota|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>"|36|Ranged|3|4|5|0|1|
207|49|2.0|1||Grotzooka|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>"|18|Ranged|D3+3|4|6|-1|1|
208|49|3.0|1||Kustom mega-blasta|"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>"|24|Ranged|2|4|9|-2|D6|
209|49|4.0|1||Rokkit launcha|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|24|Ranged|D3|4|9|-2|3|
210|49|5.0|1||Skorcha|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|12|Ranged|D6||5|-1|1|
211|49|6.0|1||Ramshackle hull||Melee|Melee|3|5|6|0|1|
212|50|1.0|1||Mega-tank weapons|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 10</a>"|18|Ranged|10|4|5|0|1|
213|50|2.0|1||Twin big shoota|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|18|Ranged|3|4|5|0|1|
214|50|3.0|1||Twin grotzooka|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|18|Ranged|D3+3|4|6|0|1|
215|50|4.0|1||Twin kustom mega-blasta|"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|24|Ranged|2|4|9|-2|D6|
216|50|5.0|1||Twin rokkit launcha|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|24|Ranged|D3|4|9|-2|3|
217|50|6.0|1||Twin skorcha|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|12|Ranged|D6||5|-1|1|
218|50|7.0|1||Armoured hull||Melee|Melee|6|4|4|0|1|
219|51|1.0|1||Kannon – frag|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|36|Ranged|D6|5|5|0|1|
220|51|2.0|2||Kannon – shell||36|Ranged|1|5|9|-2|D6|
221|51|3.0|1||Gorin’ horns – strike||Melee|Melee|4|3|12|-2|D6|
222|51|4.0|2||Gorin’ horns – sweep||Melee|Melee|8|3|9|-1|2|
223|52|1.0|1||Killkannon||24|Ranged|D6+3|5|9|-2|2|
224|52|2.0|1||Dread killsaw||Melee|Melee|4|3|14|-3|4|
225|52|3.0|1||Dread rippa klaw||Melee|Melee|6|3|12|-2|3|
226|52|4.0|1||Stompy feet||Melee|Melee|4|3|7|0|1|
227|53|1.0|1||Big shoota|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>"|36|Ranged|3|5|5|0|1|
228|53|2.0|1||Lifta-droppa|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-vehicle 3+</a>"|36|Ranged|4|5|6|-3|D6+1|
229|53|3.0|1||Rokkit launcha|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|24|Ranged|D3|5|9|-2|3|
230|53|4.0|1||Deff rolla||Melee|Melee|6|3|9|-1|2|
231|53|5.0|1||Grabbin’ klaw|"<a href=""/wh40k10ed/the-rules/core-rules/#Extra-Attacks"">extra attacks</a>"|Melee|Melee|2|3|8|-2|2|
232|53|6.0|1||Tracks and wheels||Melee|Melee|6|4|8|0|1|
233|53|7.0|1||Wreckin’ ball|"<a href=""/wh40k10ed/the-rules/core-rules/#Extra-Attacks"">extra attacks</a>"|Melee|Melee|1|4|10|0|D6|
234|54|1.0|1||Big shoota|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>"|36|Ranged|3|5|5|0|1|
235|54|2.0|1||Kannon – frag|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|36|Ranged|D6|5|5|0|1|
236|54|3.0|2||Kannon – shell||36|Ranged|1|5|9|-2|D6|
237|54|4.0|1||Supa-kannon – frag|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|36|Ranged|D6+3|5|5|0|1|
238|54|5.0|2||Supa-kannon – shell||36|Ranged|1|5|9|-2|D3+3|
239|54|6.0|1||Armoured hull||Melee|Melee|3|4|6|0|1|
240|55|1.0|1||Big shoota|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>"|36|Ranged|3|5|5|0|1|
241|55|2.0|1||Supa-kannon – frag|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|36|Ranged|D6+3|5|5|0|1|
242|55|3.0|2||Supa-kannon – shell||36|Ranged|1|5|9|-2|D3+3|
243|55|4.0|1||Spiked ram||Melee|Melee|3|4|8|0|1|
244|56|1.0|1||Bursta kannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|36|Ranged|3D6|5|14|-2|3|
245|56|2.0|1||Giga shoota|"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|48|Ranged|30|5|6|-1|1|
246|56|3.0|1||Skorcha|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|12|Ranged|D6||5|-1|1|
247|56|4.0|1||Twin big shoota|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|18|Ranged|3|5|5|0|1|
248|56|5.0|1||Reinforced ram||Melee|Melee|8|4|9|-1|2|
249|57|1.0|1||Big shoota|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>"|36|Ranged|3|5|5|0|1|
250|57|2.0|1||Deffgun|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>"|48|Ranged|2|5|8|-1|2|
251|57|3.0|1||Kustom mega-blasta|"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>"|24|Ranged|3|5|9|-2|D6|
252|57|4.0|1||Rattler kannon||24|Ranged|6|5|6|-1|1|
253|57|5.0|1||Rokkit launcha|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|24|Ranged|D3|5|9|-2|3|
254|57|6.0|1||Skorcha|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|12|Ranged|D6||5|-1|1|
255|57|7.0|1||Armoured hull||Melee|Melee|3|4|6|0|1|
256|59|1.0|1||Kannon – frag|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|36|Ranged|D6|5|5|0|1|
257|59|2.0|2||Kannon – shell||36|Ranged|1|5|9|-2|D6|
258|59|3.0|1||Supa-kannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|60|Ranged|2D6|5|12|-2|3|
259|59|4.0|1||Huge tusks – strike|"<a href=""/wh40k10ed/the-rules/core-rules/#Lance"">lance</a>"|Melee|Melee|6|3|14|-3|12|
260|59|5.0|2||Huge tusks – sweep||Melee|Melee|18|3|9|-2|3|
261|60|1.0|1||Absolvor bolt pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|18|Ranged|1|3|5|-1|2|
262|60|2.0|1||Close combat weapon||Melee|Melee|4|3|4|0|1|
263|61|1.0|1||Bolt pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|4|0|1|
264|61|2.0|1||Flamer|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|12|Ranged|D6||4|0|1|
265|61|3.0|1||Grav-pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">ANTI-VEHICLE 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>"|12|Ranged|1|3+|4|-1|2|
266|61|4.0|1||Hand flamer|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">IGNORES COVER</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">TORRENT</a>"|12|Ranged|D6 ||3|0|1|
267|61|5.0|1||Inferno pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">MELTA 2</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>"|6|Ranged|1|3+|8|-4|D3|
268|61|6.0|1||Meltagun|"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>"|12|Ranged|1|3|9|-4|D6|
269|61|7.0|1||Plasma gun – standard|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>"|24|Ranged|1|3|7|-2|1|
270|61|8.0|2||Plasma gun – supercharge|"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>"|24|Ranged|1|3|8|-3|2|
271|61|9.0|1||Plasma pistol – standard|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|7|-2|1|
272|61|10.0|2||Plasma pistol – supercharge|"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|8|-3|2|
273|61|11.0|1||Astartes chainsword||Melee|Melee|4|3|4|-1|1|
274|61|12.0|1||Close combat weapon||Melee|Melee|2|3|4|0|1|
275|61|13.0|1||Eviscerator|"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|Melee|Melee|3|4|7|-2|2|
276|61|14.0|1||Power fist||Melee|Melee|3|3|8|-2|2|
277|61|15.0|1||Power weapon||Melee|Melee|4|3|5|-2|1|
278|61|16.0|1||Thunder hammer|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>"|Melee|Melee|3|4|8|-2|2|
279|61|17.0|1||Twin lightning claws|"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|Melee|Melee|5|3|4|-2|1|
280|63|1.0|1||Bolt pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|4|0|1|
281|63|2.0|1||Twin boltgun|"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|24|Ranged|2|3|4|0|1|
282|63|3.0|1||Astartes chainsword||Melee|Melee|5|3|4|-1|1|
283|64|1.0|1||Bolt pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|4|0|1|
284|64|2.0|1||Flamer|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|12|Ranged|D6||4|0|1|
285|64|3.0|1||Grav-pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">ANTI-VEHICLE 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>"|12|Ranged|1|3|4|-1|2|
286|64|4.0|1||Hand flamer|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">IGNORES COVER</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">TORRENT</a>"|12|Ranged|D6||3|0|1|
287|64|5.0|1||Inferno pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">MELTA 2</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>"|6|Ranged|1|3|8|-4|D3|
288|64|6.0|1||Meltagun|"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>"|12|Ranged|1|3|9|-4|D6|
289|64|7.0|1||Plasma gun – standard|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>"|24|Ranged|1|3|7|-2|1|
290|64|8.0|2||Plasma gun – supercharge|"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>"|24|Ranged|1|3|8|-3|2|
291|64|9.0|1||Plasma pistol – standard|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|7|-2|1|
292|64|10.0|2||Plasma pistol – supercharge|"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|8|-3|2|
293|64|11.0|1||Astartes chainsword||Melee|Melee|4|3|4|-1|1|
294|64|12.0|1||Close combat weapon||Melee|Melee|2|3|4|0|1|
295|64|13.0|1||Eviscerator|"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|Melee|Melee|3|4|7|-2|2|
296|64|14.0|1||Power fist||Melee|Melee|3|3|8|-2|2|
297|64|15.0|1||Power weapon||Melee|Melee|4|3|5|-2|1|
298|64|16.0|1||Thunder hammer|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>"|Melee|Melee|3|4|8|-2|2|
299|64|17.0|1||Twin lightning claws|"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|Melee|Melee|5|3|4|-2|1|
300|65|1.0|1||Godhammer lascannon||48|Ranged|2|3|12|-3|D6+1|
301|65|2.0|1||Hunter-killer missile|one shot|48|Ranged|1|2|14|-3|D6|
302|65|3.0|1||Multi-melta|"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>"|18|Ranged|2|3|9|-4|D6|
303|65|4.0|1||Storm bolter|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>"|24|Ranged|2|3|4|0|1|
304|65|5.0|1||Twin heavy bolter|"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|36|Ranged|3|3|5|-1|2|
305|65|6.0|1||Armoured tracks||Melee|Melee|6|4|8|0|1|
306|66|1.0|1||Hunter-killer missile|one shot|48|Ranged|1|2|14|-3|D6|
307|66|2.0|1||Hurricane bolter|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 6</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|24|Ranged|6|3|4|0|1|
308|66|3.0|1||Multi-melta|"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>"|18|Ranged|2|3|9|-4|D6|
309|66|4.0|1||Storm bolter|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>"|24|Ranged|2|3|4|0|1|
310|66|5.0|1||Twin assault cannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|24|Ranged|6|3|6|0|1|
311|66|6.0|1||Armoured tracks||Melee|Melee|6|4|8|0|1|
312|67|1.0|1||Combi-weapon|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>"|24|Ranged|1|4|4|0|1|
313|67|2.0|1||Godhammer lascannons||48|Ranged|2|3|12|-3|D6+1|
314|67|3.0|1||Grav-cannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-vehicle 2+</a>"|24|Ranged|3|3|6|-1|3|
315|67|4.0|1||Hunter-killer missile|one shot|48|Ranged|1|2|14|-3|D6|
316|67|5.0|1||Multi-melta|"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>"|18|Ranged|2|3|9|-4|D6|
317|67|6.0|1||Storm bolter|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>"|24|Ranged|2|3|4|0|1|
318|67|7.0|1||Armoured tracks||Melee|Melee|6|4|8|0|1|
319|68|1.0|1||Accelerator autocannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>"|48|Ranged|3|4|8|-1|2|
320|68|2.0|1||Bolt pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|4|0|1|
321|68|3.0|1||Close combat weapon||Melee|Melee|3|3|4|0|1|
322|70|1.0|1||Bolt pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|4|0|1|
323|70|2.0|1||Boltgun||24|Ranged|2|3|4|0|1|
324|70|3.0|1||Combi-weapon|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">ANTI-INFANTRY 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">DEVASTATING WOUNDS</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">RAPID FIRE 1</a>"|24|Ranged|1|4|4|0|1|
325|70|4.0|1||Flamer|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|12|Ranged|D6||4|0|1|
326|70|5.0|1||Grav-cannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">ANTI-VEHICLE 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">HEAVY</a>"|24|Ranged|3|4|6|-1|3|
327|70|6.0|1||Grav-gun|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-vehicle 2+</a>"|18|Ranged|2|3|5|-1|2|
328|70|7.0|1||Grav-pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">ANTI-VEHICLE 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>"|12|Ranged|1|3|4|-1|2|
329|70|8.0|1||Heavy bolter|"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">HEAVY</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">SUSTAINED HITS 1</a>"|36|Ranged|3|4|5|-1|2|
330|70|9.0|1||Lascannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">HEAVY</a>"|48|Ranged|1|4|12|-3|D6+1|
331|70|10.0|1||Meltagun|"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>"|12|Ranged|1|3|9|-4|D6|
332|70|11.0|1||Missile launcher – frag|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">BLAST</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">HEAVY</a>"|48|Ranged|D6|4|4|0|1|
333|70|12.0|2||Missile launcher – krak|"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">HEAVY</a>"|48|Ranged|1|4|9|-2|D6|
334|70|13.0|1||Multi-melta|"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">HEAVY</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Melta"">MELTA 2</a>"|18|Ranged|2|4|9|-4|D6|
335|70|14.0|1||Plasma cannon – standard |"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">BLAST</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">HEAVY</a>"|36|Ranged|D3 |4|7|-2|1|
336|70|15.0|2||Plasma cannon – supercharge|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">BLAST</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">HEAVY</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">HAZARDOUS</a>"|36|Ranged|D3 |4|8|-3|2|
337|70|16.0|1||Plasma gun – standard|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>"|24|Ranged|1|3|7|-2|1|
338|70|17.0|2||Plasma gun – supercharge|"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>"|24|Ranged|1|3|8|-3|2|
339|70|18.0|1||Plasma pistol – standard|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>"|12|Ranged|1|3|7|-2|1|
340|70|19.0|2||Plasma pistol – supercharge|"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">HAZARDOUS</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>"|12|Ranged|1|3|8|-3|2|
341|70|20.0|1||Storm bolter|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">RAPID FIRE 2</a>"|24|Ranged|2|3|4|0|1|
342|70|21.0|1||Astartes chainsword||Melee|Melee|4|3|4|-1|1|
343|70|22.0|1||Close combat weapon||Melee|Melee|2|3|4|0|1|
344|70|23.0|1||Power fist||Melee|Melee|2|3|8|-2|2|
345|70|24.0|1||Power weapon||Melee|Melee|3|3|5|-2|1|
346|70|25.0|1||Thunder hammer|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>"|Melee|Melee|2|4|8|-2|2|
